1, -1.7566432744264602, -0.004800871014595032, 0.005620953626930714
2, -4.5210833072662355, 0.1279859334230423, -0.04960218816995621
3, -6.560815906524658, -0.06796159483492374, -0.09298595786094666
4, -8.589056968688965, -0.14843763411045074, -0.12635193765163422
5, -9.85667381286621, -0.45618562698364257, -0.16281166672706604
6, -11.100216674804688, -0.6148323059082031, -0.19335022568702698
7, -12.766761970520019, -0.8785676836967469, -0.2136017382144928
8, -14.053858947753906, -1.3900674104690551, -0.24584363400936127
9, -15.035355758666991, -1.6535032987594604, -0.27890974283218384
10, -16.175706100463866, -2.115346002578735, -0.3092315196990967
11, -17.134596633911134, -2.48854775428772, -0.35022634267807007
12, -17.864417266845702, -2.892171287536621, -0.3908255100250244
13, -18.604378509521485, -3.2772645950317383, -0.4527512192726135
14, -20.152034759521484, -3.538256311416626, -0.5124791860580444
15, -20.154839706420898, -4.3581703186035154, -0.5516152381896973
16, -21.54503402709961, -4.9862934112548825, -0.6125466823577881
17, -21.61080894470215, -6.001483058929443, -0.6224387884140015
18, -22.471210479736328, -6.943473434448242, -0.6721382141113281
19, -23.457470321655272, -8.236471366882324, -0.6948692798614502
20, -24.033359909057616, -9.435588073730468, -0.7069061994552612
21, -23.976123809814453, -10.725190544128418, -0.7136940360069275
22, -24.703470611572264, -11.776530838012695, -0.7601946592330933
23, -26.059218215942384, -13.188072967529298, -0.7219460010528564
24, -26.1323600769043, -14.418758010864257, -0.7219334840774536
25, -26.922199249267578, -15.43222713470459, -0.7536470890045166
26, -27.94812889099121, -16.904863357543945, -0.7599574327468872
27, -28.394651794433592, -17.94944534301758, -0.7361445426940918
28, -29.2351505279541, -18.97861099243164, -0.7606936097145081
29, -29.789989471435547, -20.23873176574707, -0.7518885731697083
30, -30.142230224609374, -21.34617347717285, -0.7062250375747681
31, -30.83118591308594, -22.573290252685545, -0.7300307154655457
32, -32.29306983947754, -23.52661018371582, -0.7591384053230286
33, -31.980749893188477, -24.59415054321289, -0.778689980506897
34, -33.14865493774414, -25.75969352722168, -0.8342406153678894
35, -33.471466827392575, -26.700943374633788, -0.9038565754890442
36, -35.124630737304685, -27.69502944946289, -0.9606021642684937
37, -35.19893264770508, -28.541971969604493, -1.0898127555847168
38, -35.63625030517578, -29.76255531311035, -1.1205565929412842
39, -36.36841049194336, -30.497154235839844, -1.2715792655944824
40, -37.15266418457031, -31.581692123413085, -1.477875828742981
41, -37.674433898925784, -32.520880126953124, -1.646931529045105
42, -38.410308837890625, -33.056462097167966, -2.0101733207702637
43, -39.161679077148435, -33.95415267944336, -2.2256107330322266
44, -40.39100723266601, -34.6997802734375, -2.7958760261535645
45, -41.556481170654294, -35.934844207763675, -2.91087007522583
46, -41.62018051147461, -36.55524597167969, -3.5270843505859375
47, -42.578853607177734, -37.44895706176758, -3.9411354064941406
48, -42.67938232421875, -38.5658676147461, -4.448827743530273
49, -43.56955490112305, -39.23280487060547, -5.34013557434082
50, -44.22275314331055, -39.96030044555664, -6.222691535949707
51, -45.71255035400391, -41.22667694091797, -6.434455871582031
52, -45.80881576538086, -41.83070449829101, -7.555970191955566
53, -46.503133392333986, -42.95774459838867, -8.189080238342285
54, -47.765122985839845, -43.84255828857422, -8.548545837402344
55, -48.607723999023435, -44.89233551025391, -9.189983367919922
56, -49.00190963745117, -45.726051330566406, -9.698166847229004
57, -49.78320465087891, -46.29601516723633, -10.931663513183594
58, -50.153021240234374, -47.2137939453125, -11.345539093017578
59, -50.84076156616211, -47.830908966064456, -12.394598007202148
60, -51.414808654785155, -48.83465042114258, -13.507722854614258
61, -52.86240463256836, -49.608802795410156, -14.412301063537598
62, -52.94173889160156, -50.69818878173828, -14.799905776977539
63, -53.856494140625, -51.57381362915039, -16.06391143798828
64, -54.85188751220703, -52.58692321777344, -16.282886505126953
65, -55.53700942993164, -53.304612731933595, -17.288074493408203
66, -55.71632080078125, -54.33849182128906, -17.83962059020996
67, -56.53067245483398, -54.997239685058595, -19.37647819519043
68, -57.16694869995117, -56.041134643554685, -19.76475715637207
69, -57.958787536621095, -57.01240463256836, -20.54043197631836
70, -58.747581481933594, -57.478904724121094, -21.464078903198242
71, -60.0260368347168, -58.51623458862305, -22.24207305908203
72, -59.97729721069336, -59.48177719116211, -22.660531997680664
73, -60.91367874145508, -60.15460968017578, -23.547744750976562
74, -62.05624923706055, -61.12991638183594, -24.601051330566406
75, -61.977587127685545, -61.889306640625, -24.716402053833008
76, -63.479715728759764, -62.887230682373044, -24.89284324645996
77, -64.23783264160156, -63.73064422607422, -25.610754013061523
78, -64.6966766357422, -64.29833984375, -26.777637481689453
79, -65.38861694335938, -65.26954040527343, -25.5319881439209
80, -66.1959442138672, -66.25543518066407, -26.570241928100586
81, -67.16200561523438, -67.0062484741211, -26.445316314697266
82, -67.94687194824219, -67.95485076904296, -26.734336853027344
83, -69.00388641357422, -68.73373870849609, -26.647563934326172
84, -69.2937255859375, -69.40704345703125, -26.874523162841797
85, -70.13203277587891, -70.46925354003906, -26.84625816345215
86, -70.11876983642578, -71.10618286132812, -26.53575897216797
87, -71.32766418457031, -71.99638214111329, -26.307823181152344
88, -72.46767120361328, -72.78389434814453, -26.907194137573242
89, -72.73949127197265, -73.55742034912109, -27.33837890625
90, -74.13638458251953, -74.51143188476563, -27.58596420288086
91, -73.92360076904296, -75.36850280761719, -26.653322219848633
92, -75.49581298828124, -76.00109100341797, -27.255496978759766
93, -75.4779266357422, -76.72099151611329, -27.174846649169922
94, -76.29794158935547, -77.55703582763672, -28.142980575561523
