1, -0.24695690870285034, -0.01637645373120904, -0.003011435503140092
2, -4.159789276123047, 0.03951263502240181, -0.013379624113440514
3, -7.0134509086608885, 0.08580107539892197, -0.028383027762174606
4, -9.167679977416991, 0.145537668466568, -0.04335305839776993
5, -11.060785865783691, 0.19065431356430054, -0.060355037450790405
6, -12.68722038269043, 0.22276836037635803, -0.07770433276891708
7, -14.125149917602538, 0.24058127999305726, -0.09910090267658234
8, -15.351150512695312, 0.26184512972831725, -0.12411089986562729
9, -16.917095184326172, 0.2762197971343994, -0.1486431062221527
10, -17.811338806152342, 0.25693089962005616, -0.17960849404335022
11, -19.006584548950194, 0.24600639939308167, -0.21434707939624786
12, -19.73536262512207, 0.24811773598194123, -0.253160685300827
13, -20.559857177734376, 0.19328969717025757, -0.29730942845344543
14, -21.20604553222656, 0.1534929469227791, -0.344285249710083
15, -21.883173751831055, 0.06224706657230854, -0.3955526053905487
16, -22.84958724975586, -0.08756587728857994, -0.4460412263870239
17, -23.78129463195801, -0.27446898221969607, -0.5038970708847046
18, -24.075344848632813, -0.5079026162624359, -0.5664048790931702
19, -24.43838233947754, -0.7706902027130127, -0.6355425119400024
20, -25.137647247314455, -1.0953168869018555, -0.7075619101524353
21, -26.0471622467041, -1.4481287002563477, -0.7924714684486389
22, -26.08575859069824, -1.8848846197128295, -0.8855718374252319
23, -26.873110198974608, -2.353144121170044, -0.9833186864852905
24, -27.18353157043457, -2.872509002685547, -1.1119105815887451
25, -27.378213119506835, -3.44642014503479, -1.2356314659118652
26, -28.437184143066407, -4.06632080078125, -1.3884057998657227
27, -28.688788986206056, -4.74942979812622, -1.5462255477905273
28, -29.183538818359374, -5.488138484954834, -1.7269651889801025
29, -29.636600494384766, -6.262383079528808, -1.910912036895752
30, -29.907649993896484, -7.101877307891845, -2.1368908882141113
31, -30.899292373657225, -7.972227382659912, -2.3910226821899414
32, -31.22498664855957, -8.893404006958008, -2.6562986373901367
33, -31.603111267089844, -9.819317436218261, -2.9529786109924316
34, -31.87584342956543, -10.78688449859619, -3.2970669269561768
35, -32.31362724304199, -11.693050193786622, -3.688237428665161
36, -32.531669998168944, -12.630467796325684, -4.102028846740723
37, -33.04953384399414, -13.527546882629395, -4.536533832550049
38, -33.66041870117188, -14.475023078918458, -5.096221923828125
39, -33.89563903808594, -15.394044113159179, -5.607220649719238
40, -34.855753326416014, -16.280685806274413, -6.2472076416015625
41, -35.19669418334961, -17.142773818969726, -6.952042579650879
42, -35.719540405273435, -17.979878616333007, -7.6273298263549805
43, -36.53485870361328, -18.871574020385744, -8.452741622924805
44, -36.16002349853515, -19.671301651000977, -9.411327362060547
45, -37.19675521850586, -20.562874603271485, -10.377652168273926
46, -37.4231689453125, -21.34755668640137, -11.285990715026855
47, -38.33365478515625, -22.19730987548828, -12.47464656829834
48, -38.50668563842773, -22.951720428466796, -13.489611625671387
49, -39.15319671630859, -23.76099090576172, -14.700406074523926
50, -39.626313018798825, -24.50872230529785, -16.0100040435791
51, -40.08191757202148, -25.22164192199707, -17.190753936767578
52, -40.859246826171876, -25.933049392700195, -18.511001586914062
53, -40.80096435546875, -26.682362747192382, -19.98525047302246
54, -41.32036514282227, -27.359729766845703, -21.5228271484375
55, -42.018011474609374, -28.002473068237304, -22.648183822631836
56, -42.28463592529297, -28.71606025695801, -23.951234817504883
57, -43.09827346801758, -29.36952896118164, -25.430334091186523
58, -43.891326141357425, -30.04686050415039, -26.607254028320312
59, -44.18368682861328, -30.60277557373047, -28.127716064453125
60, -44.285169982910155, -31.26596336364746, -29.825172424316406
61, -45.333106994628906, -31.83472671508789, -30.754756927490234
62, -45.337503814697264, -32.45664596557617, -32.09553527832031
63, -46.18068923950195, -33.047421264648435, -33.4173583984375
64, -46.040277099609376, -33.617556762695315, -34.907894134521484
65, -46.93533020019531, -34.19578399658203, -35.9593391418457
66, -47.285699462890626, -34.68694915771484, -37.11292266845703
67, -48.514617919921875, -35.30989151000976, -37.90016174316406
68, -48.54785690307617, -35.73216094970703, -39.106475830078125
69, -49.70832824707031, -36.30910949707031, -39.903846740722656
70, -49.95517196655273, -36.84929428100586, -40.645057678222656
71, -50.32391357421875, -37.33946151733399, -41.07135772705078
72, -51.07556686401367, -37.87306518554688, -42.43412399291992
73, -51.46297607421875, -38.3688362121582, -43.06005859375
74, -52.48567352294922, -38.843865966796876, -43.14606857299805
75, -52.38722457885742, -39.332115936279294, -43.83122253417969
76, -52.95608367919922, -39.824546813964844, -44.59693908691406
77, -53.787760162353514, -40.29232177734375, -44.54616165161133
78, -53.989854431152345, -40.80982208251953, -45.793182373046875
79, -54.44771118164063, -41.22074584960937, -46.339630126953125
80, -55.13222885131836, -41.71883697509766, -46.02609634399414
81, -55.85722732543945, -42.176944732666016, -46.57715606689453
82, -55.91880874633789, -42.58968887329102, -46.795372009277344
83, -56.84787521362305, -43.07268753051758, -47.24745559692383
84, -57.42386703491211, -43.564849853515625, -47.719398498535156
85, -57.903448486328124, -43.97032775878906, -48.070556640625
86, -58.69931335449219, -44.45105667114258, -48.199729919433594
87, -59.32678451538086, -44.88010101318359, -48.947628021240234
88, -59.68450927734375, -45.29475708007813, -48.79937744140625
89, -60.32490234375, -45.69225082397461, -48.39377212524414
90, -60.41569061279297, -46.12038650512695, -49.40150451660156
91, -61.21402587890625, -46.572968292236325, -49.30247116088867
92, -61.00053787231445, -46.89562454223633, -50.453678131103516
93, -61.6791015625, -47.300848388671874, -51.01300811767578
94, -63.17794570922852, -47.69176025390625, -49.75820541381836
95, -63.14212493896484, -48.05560455322266, -49.95220947265625
96, -63.93104248046875, -48.46094665527344, -49.53055953979492
97, -64.04377899169921, -48.85256500244141, -49.48973083496094
