1.282761977920532148e+00
1.158920632057189870e+00
1.072905489044189364e+00
9.926120281028747439e-01
9.229847242927551321e-01
8.638712853622436683e-01
8.121605600357055810e-01
7.600991624450683659e-01
7.128971427345275336e-01
6.662571273803711280e-01
